1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	C
0.1929	0.49471	0.0232	-1.74643	0.10076	-0.45051	0.09336	-0.78991	1.02684	1.38513	1.4292	2.21256	-0.25969	-0.20376	-0.57345	-0.85079	-0.48207	-0.56669	0.64186	-0.2102	-1.27236	1
3.13312	0.18151	-1.0711	0.85384	-0.58446	0.01802	0.58449	1.19742	0.7623	1.95973	1.00282	1.55799	0.96337	-0.06172	-0.7171	-0.22671	-0.67968	-1.56469	-2.06417	0.07648	1.15477	1
-0.01499	0.96925	-1.09636	1.22834	1.01241	1.50629	-0.20925	-0.32028	-1.45621	-0.18849	-0.83298	-0.61067	-0.5261	-0.51624	-0.18708	-0.04998	-0.26051	-0.75072	-1.70503	0.8533	0.56303	0
1.41057	1.1211	0.76396	0.80438	0.91111	0.86689	1.65108	1.6785	0.52181	-0.24725	-0.65532	-0.4586	-1.28295	-1.36845	-0.52887	-0.46419	-0.54195	0.31099	-0.2852	0.35391	1.0645	0
0.3216	0.65605	-0.75123	-0.6936	0.22589	0.15031	-0.54163	0.95115	1.36953	2.78245	1.05612	1.40592	0.41239	0.91549	-0.65766	-1.17663	-1.02101	-0.46759	-0.21839	0.89953	0.26215	1
0.98488	-0.37844	-0.20408	-0.10713	-0.38187	-0.39539	-0.61108	-0.86436	-0.30187	-0.36478	0.46392	0.95632	1.43564	0.853	0.13985	0.93859	-0.42818	0.11281	-0.35202	0.26144	1.11465	2
1.58876	0.63707	-1.76136	-1.10342	-0.23291	-0.99069	-0.01082	0.2868	-0.39806	0.06616	0.82516	0.16952	0.9997	-0.26625	-0.24157	0.56304	-0.35632	-0.13492	-0.87819	-1.31994	-0.26941	2
-0.72777	0.9123	1.04175	-0.54522	0.39869	-0.07568	-0.30351	0.10353	-1.43818	-0.67167	-1.33043	-2.55454	0.72118	-0.41397	0.18444	0.795	1.70363	0.0845	1.08452	-0.17321	-1.51306	0
-0.67827	-0.15066	-0.18724	-1.15289	-0.56658	0.76767	0.49519	1.05997	-0.43413	-0.44967	2.17537	0.73813	-0.36868	1.24502	-0.55364	-0.50837	-0.62579	-0.4322	0.51658	-0.08073	0.16185	1
0.48989	1.28244	1.05858	1.40499	0.69661	1.89214	1.48241	1.17451	0.72021	-0.57373	-0.9455	-1.8008	-1.99136	-1.98773	-1.4849	-0.50285	-1.1288	-0.02167	0.71703	-0.80206	-0.08888	1
-0.54958	-0.76756	-1.17212	-0.82079	-0.70958	0.1007	0.51007	-0.02819	0.31138	1.58754	1.16272	0.24886	-0.62298	0.3928	-0.4298	-0.71272	0.1407	-1.53638	-1.07864	1.96303	0.30227	1
1.47986	-1.35599	-0.39769	-0.86318	0.34506	0.34324	-0.38784	0.20662	1.45371	2.01849	0.87254	1.43898	0.10965	0.8814	0.16462	-0.11626	-1.29048	-1.28157	0.76714	-1.23671	0.07159	1
0.45029	-0.66316	0.09896	1.22127	1.37587	1.19761	1.25421	1.81595	0.88254	0.15105	-1.37188	-1.3512	-0.21731	-1.32868	-2.0496	-0.5139	-0.58986	-0.16324	-0.58587	-0.61711	-1.12192	1
1.89565	-1.06177	-1.34889	0.02713	0.08289	-0.08671	0.30668	0.76215	1.21923	0.71912	0.8074	1.86875	0.20652	-0.43101	-0.20689	-0.05551	-0.37428	-0.89228	-0.30191	0.54812	0.96421	1
-0.00509	-0.42589	-1.49199	-2.0008	-1.36501	-0.68753	-0.368	-0.93308	1.07493	1.89443	0.83109	0.4935	-0.09016	0.01214	0.22406	1.28653	0.98504	1.13913	-1.16216	-0.45989	-1.01159	2
-0.23279	-0.08423	-0.02731	0.68426	-0.02436	-0.16939	-0.29855	-1.72916	-0.72272	-0.82838	-1.4844	-0.35943	-0.04172	0.16554	0.72932	0.309	0.90719	0.25437	0.3913	-0.58012	1.30521	0
-1.91574	-0.20761	-0.99534	-1.10342	0.06501	-0.96865	-0.3928	-1.55162	-1.34198	0.09881	0.15598	0.88359	0.6788	-0.45374	-0.29606	1.28101	-0.6677	-0.5313	0.76714	1.51914	0.894	2
-0.57928	0.32388	-0.60813	1.46858	2.00747	0.28811	1.74037	0.95688	1.11702	-0.37131	-1.04025	0.51994	-0.82279	-0.59009	-1.07871	-0.29851	-1.5839	-0.17031	-1.29579	-1.56963	-0.23932	1
-1.48015	-1.859	0.25048	-0.60174	-0.56062	-0.36783	-0.56147	-0.06256	0.60598	0.60812	1.60686	0.50011	-0.54427	0.39848	0.6253	-0.21567	-0.23057	-0.31188	-1.01182	1.81507	-0.34965	2
-1.17326	1.00721	-0.33876	-0.77133	0.0233	-0.5828	-0.7103	-0.92736	-0.66861	-1.03079	-0.79153	0.57945	0.96337	1.35864	1.74479	0.77843	1.66171	0.86308	1.31002	1.55613	2.3583	2
0.2028	0.76045	-0.44819	-0.31911	-1.43651	-1.0844	-1.42467	-1.47144	-2.06345	-1.40951	-1.58507	0.0505	1.5749	1.0348	1.39805	0.60723	0.5479	1.4718	1.31002	1.05675	0.212	2
-0.60897	0.79841	1.38687	0.64893	1.60825	0.91098	1.52705	1.58114	-0.83094	-0.03831	-0.77969	-0.66357	-2.24566	-1.85138	-0.68243	-2.78348E-4	-0.35632	0.02079	-0.58587	-2.3187	0.26215	0
1.48976	-0.66316	-0.18724	-0.46749	1.48312	0.92201	1.54194	0.53307	0.94868	0.96724	-0.19933	0.34804	-0.4595	1.38705	-0.93011	-1.18215	-0.36829	-1.97522	-0.85314	-0.99627	0.44268	1
-0.53968	-1.84002	0.09054	-0.77133	0.30931	0.06763	-0.11996	0.85952	1.9407	0.58853	1.61871	0.46705	-0.79251	-0.19239	-0.76664	-1.3644	-1.08089	-1.06923	-0.51071	-0.34892	1.21494	1
-0.28228	-0.18862	-2.1149	-1.24474	-0.52487	-0.32373	-0.43745	-0.96745	-1.14358	-0.34519	1.38183	1.40592	1.43564	0.41552	-0.33568	0.13227	0.87725	0.65782	0.3579	-1.01476	-0.79094	2
2.23224	-0.70113	-0.23775	-0.03647	-1.02538	-0.9025	-0.90874	-1.05335	-0.69266	0.76482	0.84293	1.33981	0.44871	-0.38556	0.4123	1.49087	0.36826	1.01172	0.40801	0.35391	-0.84109	2
-0.82677	1.08314	0.58719	-1.01157	0.59531	0.33221	-0.29855	0.4758	0.13101	0.74524	0.35141	-0.09495	-0.98021	-0.90826	-0.24652	0.13227	-0.26051	-1.00553	-0.42719	-1.13498	0.31229	0
-0.09419	1.21601	-0.14515	2.16811	0.74428	0.40387	-0.16957	0.77361	0.61801	-0.12319	-0.09274	0.31498	-0.88939	-0.91394	-0.93011	-0.59674	-1.21862	-0.70825	0.73373	-1.03326	1.03441	1
0.1434	0.22897	1.03333	1.67349	0.8694	1.31337	1.21452	2.00495	0.2212	0.94765	-0.54873	-1.60244	-1.87027	-1.24914	-1.39574	-0.47524	-1.3803	-0.54545	-0.09311	-0.71883	0.94415	1
-0.53968	-0.67265	2.40542	2.44368	0.19014	1.35746	1.28893	0.25816	0.37752	1.03906	-0.48359	-0.11479	-1.37377	-0.95939	-0.60317	-0.14939	0.54191	1.15328	-0.2518	-0.88529	-0.51012	1
1.24227	1.24448	2.00978	0.74785	1.65592	0.93854	1.56178	0.86524	1.08696	-1.45521	-0.756	-1.24541	-2.35465	-0.88553	-0.81617	-0.1273	-1.31443	-0.46759	1.14298	-0.08073	-1.0818	0
-0.94557	-0.6252	-0.75123	0.08365	0.27356	-1.17259	-0.35808	-0.389	0.18512	1.81608	2.32934	1.15468	0.83017	-0.19239	-0.65271	-0.13282	0.10477	-0.02875	0.49153	-1.60662	0.56303	2
-0.67827	0.84587	0.07371	0.41575	0.23185	-0.61036	0.66386	-0.50355	-0.75879	-1.19403	-0.41845	-0.49166	0.72118	0.64278	0.61539	0.57409	1.04492	0.87016	1.28496	1.50064	-1.72368	0
-0.07439	0.49471	0.26731	0.5712	-0.12566	0.97162	0.81765	0.93397	0.16709	0.1184	0.64751	0.31498	-0.54427	-0.8628	-1.17778	-2.40821	-1.44617	-1.47976	0.05723	-3.29897	0.29224	1
-0.16349	-0.0083	0.99966	1.03756	1.23883	1.58897	1.11034	1.77586	0.87052	1.59407	-0.24671	-1.2388	-1.2769	-2.33998	-0.91029	-0.57465	-1.027	-0.68701	0.95924	-0.35817	-0.61041	1
0.56909	0.72249	0.67978	0.08365	0.98261	1.09839	1.3187	1.46659	1.98278	0.01393	0.47577	-1.10656	-1.24057	-0.70372	-0.83104	-1.51904	-1.00903	-0.75072	0.36625	-0.08998	-0.9815	1
0.97498	-0.24557	0.58719	-0.94091	-0.87642	-0.72611	-0.03066	-0.26301	0.44365	-0.09707	1.05612	0.45382	0.35184	0.91549	-0.13754	0.19302	-1.09886	0.72152	-1.78855	-0.69109	1.01436	2
0.1632	0.2005	0.09896	-1.3154	-0.13161	-0.84187	-1.38002	-0.56082	0.56991	-0.24725	0.83701	1.96131	0.1823	0.68255	0.62034	-0.19358	0.41616	-0.63747	-0.83643	-0.30268	-1.66351	2
-1.31185	0.75096	-0.70072	0.2391	-1.2518	-0.65997	-1.34033	-2.61687	-1.34198	-0.6782	0.33956	0.4406	0.48504	2.27336	0.63025	1.58476	0.53593	0.84185	0.38295	-0.30268	-1.70362	2
-0.56938	-0.42589	0.46934	0.3239	-0.15545	-0.93557	-0.29359	-0.389	0.14304	1.25454	1.40552	0.80425	0.85439	-0.76622	-0.45952	-0.5636	-1.26653	-1.79827	-0.52741	-0.29343	0.61318	1
-0.82677	-0.50182	-2.07281	0.12605	-1.04921	-1.64112	-0.84424	-1.37408	-1.51634	-0.8545	0.12045	0.12323	1.19951	0.59733	2.06182	1.87194	1.79944	1.14621	0.48318	-0.2102	-0.129	2
0.2721	1.61462	0.24206	0.9245	1.58442	1.03225	1.17979	0.91106	1.56794	0.16411	-0.95142	-0.85531	-1.48276	-1.99909	-0.86571	-1.51904	-0.9731	-0.74364	-0.18498	-0.4229	-0.41985	0
-1.26236	0.72249	-0.6418	0.71959	1.1137	0.49757	1.48241	1.49523	-1.20971	0.50364	-0.5132	-1.35781	-0.37474	-0.79463	-0.80131	-0.40344	-1.35635	0.21898	-0.30191	0.17821	0.94415	0
-0.63867	-0.78654	-0.22091	-2.56608	-1.27564	-1.43166	-0.29359	-1.60316	-0.45217	-1.22668	0.17375	-0.93465	0.02488	0.83027	2.06677	1.14846	0.82336	1.20991	0.65021	1.29719	0.894	2
0.2622	0.67503	-0.24617	-0.86318	0.06501	0.66294	0.02887	0.20662	0.08292	-0.1036	-0.53096	1.1679	-0.68958	1.0973	-1.88118	0.03838	-0.5659	-0.74364	0.09063	-1.70835	-0.44994	1
-0.59908	-0.44488	1.77409	0.04832	-0.08395	-0.62138	0.13801	0.91679	-0.24174	0.27511	1.32853	0.14968	0.46082	-0.20376	-0.98955	-0.84526	-0.9731	-0.05706	-1.47953	-0.37666	0.23206	1
0.48989	0.49471	1.58048	0.18258	1.0422	1.39605	0.75812	0.18371	-0.20567	0.38611	-0.67309	-0.76936	-0.59876	-0.62418	-0.74683	0.51334	0.90719	0.14112	0.43306	-1.30144	0.49282	0
-1.07426	-0.95738	0.20839	1.04462	0.38081	0.54718	-0.26382	-1.30535	-1.11352	-0.46926	-0.80337	0.39432	-0.38684	0.19395	0.64016	0.85023	0.44011	-0.15616	-0.20168	1.88905	0.46274	0
-0.99506	0.93128	0.88181	1.08702	1.65592	1.35195	0.92183	0.96833	1.15911	0.42529	0.91992	0.53317	-0.47161	-0.32307	-0.70224	-1.07722	-0.74555	-1.16124	-1.1204	-0.32118	0.58309	1
-1.26236	-0.54927	0.61244	-1.13875	-0.25674	-0.56075	-0.83928	-0.2401	-1.73879	-0.43661	-0.95142	-0.03545	0.58797	0.90981	1.45749	0.96068	1.32038	1.57797	0.54164	0.04874	0.24209	0
0.53939	0.86485	1.10909	0.86091	0.45827	0.49757	0.8623	0.79652	0.49175	-1.08956	-0.99288	-0.56439	-1.10131	-0.2833	-0.08801	0.00524	0.06286	-0.04999	0.55834	2.43467	-0.9113	0
0.91558	-0.01779	0.67137	-0.29791	-0.45933	-1.43718	-1.82154	-1.86088	-0.88505	-1.30503	-0.73231	0.99599	0.46688	1.96088	1.55161	1.30862	0.61976	1.61336	0.3913	-0.26569	0.30227	2
-0.50998	0.39031	1.05016	1.81481	1.96576	2.26145	0.66386	1.31196	2.00082	0.59506	-0.41252	-1.03383	-1.16186	-1.14119	-0.90534	-1.51904	-1.96116	0.17651	0.74209	-1.10724	0.44268	1
0.97498	0.06763	0.7808	0.98809	1.8168	1.5118	0.59937	1.35778	1.0088	-0.39743	-0.0809	-1.79419	-0.6472	-0.73213	-1.26199	-1.41411	-0.38626	-0.95598	-1.42107	-2.63313	0.80374	1
-1.28216	-0.51131	0.51985	-0.66534	-0.74533	-1.38757	-1.1419	-2.25033	-0.84898	-2.19305	-1.63245	-1.06689	0.35184	1.66544	0.90269	1.06562	1.0569	1.18867	1.57728	-0.92228	-1.02162	0
0.4206	1.47226	0.47776	0.98103	1.14349	0.63538	1.1153	0.93397	0.63003	-1.16791	-0.1638	-0.10157	-0.68353	-1.0162	-1.52948	-1.27052	-1.01502	-0.53837	0.11569	-0.91304	-0.5703	1
-0.45058	-0.20761	1.47947	0.9457	1.51291	1.13698	1.40799	1.52959	0.5158	-0.35172	-1.47848	-1.88675	-2.58473	-0.67532	-2.57963	-1.56875	-1.78151	-1.1754	-0.494	0.53887	-2.35554	0
-2.05433	1.24448	0.69662	0.22497	0.14843	-0.219	-0.7103	-0.18283	-1.37204	-1.87963	-0.8093	-0.31314	0.90888	0.853	0.80858	0.87232	1.03295	0.36054	0.19086	0.05798	0.18191	0
1.33137	-0.59673	-0.39769	-1.15995	-1.45439	0.19992	-0.16957	-1.30535	-0.38002	-1.31156	0.42247	0.61251	0.86649	0.53483	1.61105	0.64589	0.92516	1.25946	0.5834	-0.12697	0.80374	2
-1.24256	0.33337	1.01649	-0.21312	1.87638	1.374	1.3187	0.25244	1.00279	-0.57373	-0.72639	-1.27185	-1.0892	-1.58435	-1.12329	-0.48076	-0.2126	-0.2057	0.3913	0.71458	-0.24935	0
-0.47038	0.68452	0.00637	1.39085	1.70358	1.5118	1.17979	1.67277	1.95272	8.69732E-4	0.14414	-0.84209	-0.55638	-0.86849	-0.69234	-0.66853	-0.85933	0.65074	0.51658	0.16896	-0.36971	1
-0.32188	1.70004	2.67478	-0.47456	1.38779	1.02674	0.27195	0.7507	-0.4642	1.34595	-0.03352	0.12323	-1.79761	-1.40822	-0.93506	-1.20424	-1.73361	0.0845	-1.18721	-0.28419	-1.80392	1
-1.21286	0.2954	-0.58288	-1.52738	-0.95388	-0.6269	-1.17662	-1.32826	0.26328	1.01947	0.77187	0.98277	0.56981	-0.03331	0.26864	1.28653	-0.70363	1.62044	-0.7028	0.77931	0.50285	2
-0.64857	-2.97891	-0.47344	0.2603	1.53079	0.75664	0.85237	1.09433	0.28733	-0.5019	0.55275	0.28192	-1.1558	-0.681	-0.23166	-0.61883	-1.44018	-1.89736	-0.73621	-0.34892	0.7235	1
0.2325	0.26693	-1.02901	-0.17072	0.27356	-0.37885	-0.07531	4.42137E-4	0.59997	-0.75003	-0.41845	0.06373	0.21258	0.60301	0.79372	-0.55256	0.3982	0.68613	1.37683	0.32617	-0.26941	0
-0.97526	-0.64418	-0.00205	-0.34737	0.04714	-0.99069	0.21738	-0.78991	0.50979	-0.82838	0.96729	1.34642	0.79384	0.10872	0.1349	-0.13835	-1.14077	-1.04799	-1.03688	0.52037	0.66333	2
0.99478	-0.7296	-0.23775	-0.6936	0.10672	0.08417	-1.06252	-1.71198	-1.56443	-1.37686	-1.27121	-0.22058	0.67274	1.27342	1.10579	1.84433	2.29047	2.03804	0.69197	1.41741	-1.00156	0
-0.68817	0.22897	-0.22933	-0.08593	-1.01942	-1.31591	-1.66279	-0.78991	-1.33597	-1.92534	-1.92262	0.53317	0.72723	0.50075	1.83891	2.07076	0.96109	0.97633	1.12627	0.10422	1.26509	0
-1.81674	-0.23608	-0.43136	-0.11419	0.74428	0.33221	0.85734	0.10353	1.03886	-0.97856	-0.06905	-0.72308	-1.21029	-1.09574	-0.68243	-0.79556	0.12873	-0.17739	-0.9283	-0.41365	0.50285	1
-2.52952	0.0961	1.37004	-1.14582	-1.97277	-1.82302	-1.09229	-0.21146	-0.76481	0.14452	0.29811	0.13646	1.254	0.08032	0.18444	1.2313	-0.90723	-0.47467	-1.20392	0.75157	0.07159	2
-0.14369	0.39031	1.37845	1.46151	2.04917	1.96931	1.79494	0.30971	1.36352	0.693	-0.57242	-0.47844	-1.76733	-0.5276	-1.21246	-2.12655	-1.57192	-1.30988	-1.3292	-0.18246	-0.27944	1
0.49979	1.40582	-0.27142	-0.46749	-0.57254	-1.30489	-0.44241	-1.12208	-1.98529	-1.95146	-0.24671	-0.90159	1.254	0.75073	2.13612	2.33033	0.83534	-0.31895	1.63574	1.56538	-1.07177	0
-0.60897	0.01068	3.12934	0.50761	1.31629	1.80394	1.24924	1.46087	0.05887	-0.88715	-2.06475	-1.09995	-1.64018	-0.9253	-0.94992	-0.95572	-0.50003	-0.54545	-0.29356	-0.19171	-0.66056	0
-0.41098	-0.39742	-2.10648	-1.6475	-1.4961	-0.34027	-1.60822	-1.20799	-0.98726	-0.95244	-0.63756	-0.14124	0.31551	1.45523	1.29402	1.04905	0.79342	2.56182	0.99264	1.61162	-1.36262	0
0.98488	-1.37497	-1.03743	0.09779	-0.62617	-1.36001	-0.86409	-1.1679	-0.7107	-0.31908	-1.16461	-0.27347	-0.27786	0.83027	1.8934	1.16503	0.74551	0.76399	0.21591	0.65909	0.84386	0
-0.93567	-0.07474	0.59561	-1.01863	-0.7215	-0.3568	-0.33327	0.08062	1.29739	1.18271	0.10269	0.48688	0.5577	-0.44238	-0.47438	-1.39202	-2.0929	-0.8215	-1.44612	0.63135	0.17188	1
-0.59908	0.67503	0.99966	0.60653	1.79892	0.05109	0.89206	1.32342	0.42561	-0.70432	-0.24079	-1.03383	-0.78041	-0.7094	-0.8558	-0.3924	-0.42818	-0.04291	-0.27685	-0.23795	1.52586	0
-1.50985	2.0417	0.66295	-0.28378	0.80982	0.42041	0.16281	0.01762	0.75027	0.05964	-0.72047	-0.52472	-1.33139	-0.22648	-1.06385	-1.22081	0.39221	-1.1117	-0.09311	-0.37666	-0.3998	1
0.3315	-2.53284	0.66295	-0.92678	0.47019	-1.52537	-1.20639	-1.52871	-1.49229	-1.23321	-1.53177	0.59928	0.77567	-0.04467	1.06616	0.70664	1.33236	0.67905	0.69197	0.79781	-0.58033	2
1.54916	1.11161	-0.18724	-0.01527	-0.47125	1.34093	0.35133	0.08635	-0.05536	0.20328	-0.73231	-0.55778	-0.66536	-1.11847	-1.50967	-0.40344	0.0928	-1.49391	1.001	1.79657	0.06156	0
-0.81687	1.03568	-0.42294	-0.55935	-1.99661	-0.88045	-0.61108	0.4987	0.56991	0.3404	1.25747	0.30175	0.96943	-0.04467	0.70455	0.552	-0.16469	0.28976	-0.59423	-0.83905	-1.04168	2
-0.02489	-0.09372	0.60402	0.46521	-0.04224	1.02123	0.1777	0.63616	-0.38604	-0.44967	-0.86851	-1.30491	-1.06498	-1.25482	-0.04343	-0.27642	-0.75753	0.32515	-0.63599	1.75033	-1.06174	0
0.04441	1.18753	-1.37414	-1.14582	-0.93005	-0.97967	-0.74007	-0.99036	0.42561	-0.63902	-0.25263	1.24063	0.1823	-0.48783	0.07546	0.65141	0.36227	-0.63039	-1.20392	-0.31193	-0.08888	2
1.07398	-1.08076	0.19997	0.86797	-0.19716	-0.35129	0.69363	1.05997	1.75432	1.45695	0.46392	-0.15446	-0.09622	-0.05036	-0.30596	-0.89497	-0.41021	-1.72749	-1.17886	0.10422	-0.7408	1
-1.26236	-1.74511	-0.62496	-1.03277	-0.69171	-0.48909	-1.21631	-1.22517	-2.83903	-0.97856	0.05531	-0.13463	0.53954	0.98367	0.57576	1.44669	1.06289	-0.22694	1.51046	1.42666	0.83383	2
-0.93567	1.16855	0.35149	0.74785	1.53079	1.09288	0.46047	1.77013	-0.53033	-1.1875	-0.60203	-1.37103	-0.44739	-1.19233	-0.58336	-0.67958	0.24849	0.26853	-0.46895	0.50188	0.06156	0
-0.48028	-0.76756	0.90706	0.81145	1.28054	0.25504	1.25917	0.9626	1.2072	-0.13625	-0.05129	-0.9611	-1.33745	-1.31732	-1.41555	-0.8784	-0.75753	0.13404	-0.11816	-1.6806	0.90403	1
0.84628	0.42827	-0.12832	0.81145	-0.97175	-0.57729	0.29676	0.0978	0.53985	0.4057	0.2685	0.42738	-0.04172	-1.1696	-0.85085	0.53543	-0.02697	-1.06923	-0.59423	-0.21945	-1.01159	1
-0.55948	0.75096	0.15788	-0.83492	0.47615	-1.47576	-1.15678	-0.41191	-2.21375	0.2947	0.52314	0.53978	0.59403	1.31319	0.98195	1.04353	0.55389	0.44548	-0.00124	0.44639	1.75653	2
0.55919	0.2954	0.35991	-0.41096	0.81578	0.41489	0.52496	1.01988	0.22721	-0.30602	-0.97511	-1.31153	-1.06498	-0.56169	0.08536	-0.48076	0.07483	-0.13492	-0.95336	-2.5314	1.76656	0
-0.64857	-0.58724	0.63769	-1.9584	-1.1088	-0.90801	-0.19933	-1.08772	-1.70271	-0.63249	0.17375	-0.76936	0.82411	0.09736	1.17018	1.17055	1.77548	1.89648	0.49988	-0.07149	0.84386	2
-0.25259	0.01068	1.72358	1.63816	2.31135	1.69921	2.56388	0.78506	0.56991	-0.81532	-0.83891	-0.64373	-0.80462	-2.59565	-0.75673	0.01077	-0.91921	-0.90643	-0.44389	1.97228	0.35241	0
-2.19293	-0.02728	-0.77648	-1.01863	-0.95984	-1.54191	-0.7103	-0.46918	1.2072	1.80955	1.672	0.93649	0.7454	0.89277	0.67483	-0.14387	-0.01499	-0.46759	1.11792	1.93529	-0.5703	2
-0.90597	-1.22312	0.80605	-1.88068	0.26164	-0.69855	-0.66069	0.11499	0.25126	0.42529	1.21009	2.15306	1.64151	0.94958	-0.4298	-0.35374	-0.47009	-0.67286	-0.32696	-0.46914	1.30521	2
1.11358	0.16253	-0.06098	0.25324	0.7979	0.67947	0.82261	1.47805	0.9126	-0.3909	-0.18157	-0.54456	-0.88939	-1.18665	-1.26694	-1.06065	-0.81142	-0.89228	0.86736	-0.54312	0.49282	1
-0.06449	0.23846	-0.71756	0.88211	-1.83573	-2.13721	-1.32545	-0.81854	-0.18162	0.03352	0.69488	1.115	1.92608	0.27917	0.4123	0.80052	-0.15272	0.16236	-1.00347	-0.37666	-0.10894	2
-0.49018	-0.23608	-1.28996	0.42989	0.56552	-1.23874	-2.27794	-1.82652	-0.38604	-1.25933	-0.24671	0.00422	0.43055	1.34728	1.83396	1.20921	1.60781	1.11082	0.07393	1.2602	-0.05879	2
-1.06436	0.03915	-0.59971	-0.11419	-0.73938	-0.45051	-2.21345	-1.51153	-1.66664	-0.28643	-1.2416	0.22902	0.79989	0.99503	1.45254	2.54572	0.27244	1.58505	0.94253	2.07401	1.54592	2
-2.02463	0.58962	-0.76807	0.01299	-0.51891	-1.15606	0.10328	-0.77272	1.105	2.75633	0.68304	-0.0619	1.16923	-0.74349	-0.51896	-0.06103	-1.027	0.21898	-0.41884	-0.93153	-0.2293	2
-2.41072	0.19101	0.41042	0.98809	0.93495	0.52514	1.44768	1.49523	0.89457	0.0074	-1.10539	-1.04705	-1.39799	-0.55601	-0.71215	-0.38687	-1.03897	-0.67993	2.16192	-1.51414	1.12468	0
-0.04469	-0.50182	-0.59129	-0.81372	-0.82279	0.17236	-0.12492	-0.44055	-0.23573	0.76482	0.97913	1.15468	0.56376	0.46097	-0.27129	0.99934	-0.53596	0.6649	-0.11816	-0.52463	1.99724	2
-2.45032	-1.4414	0.52826	0.40162	-1.37097	-0.92455	-0.55651	-1.47716	-0.70468	-1.91881	-0.88036	0.16291	0.59403	0.18258	0.86802	1.40803	1.26649	1.54966	0.13239	1.51914	1.42556	0
-0.08429	0.0961	-1.00376	-1.01863	-0.51891	-0.90801	-1.49412	-2.11288	-1.48627	-0.91326	-1.12908	-0.85531	1.1329	1.11434	0.80858	1.94926	0.6497	0.99757	0.70033	0.86254	-1.74374	0
1.77686	0.57064	0.62928	-0.0294	0.60723	-0.45051	-0.37792	0.37843	0.10697	-0.17543	-1.135	-0.81564	0.03094	-0.26625	0.16957	-1.06065	0.41616	-0.17031	-0.46059	0.31692	0.894	0
-0.71787	-0.58724	1.067	0.74785	1.50696	2.07404	1.661	1.4036	0.43163	0.70606	-1.57323	-0.42554	-2.23355	-1.00484	-1.47499	-1.06065	-0.30841	-1.9186	-1.54635	0.31692	-0.60038	1
0.51959	0.06763	2.11921	0.81851	1.86446	1.96931	1.57666	-0.19428	-0.50628	-1.15486	-0.19933	-0.49166	0.07937	-1.00484	-0.46448	-1.3147	-0.39225	-1.01968	-0.99512	-0.50613	0.02144	0
0.183	1.16855	-0.00205	-1.379	-1.06113	-0.48358	-0.04554	-1.59743	-1.22174	0.582	0.30995	1.65717	0.54559	0.75641	1.12065	0.19854	-0.24853	0.16236	0.56669	0.8348	-0.78091	2
1.07398	-0.4164	-1.24788	-1.09636	0.60723	0.51411	-0.70534	-0.68682	0.90058	0.693	0.30403	2.3448	2.05323	1.10298	0.23892	-0.25433	-0.64375	-2.13094	-1.00347	1.01051	0.40256	2
1.32147	0.51369	-0.31351	0.79025	-0.11374	0.35426	0.4555	-0.83	-1.59449	-0.73044	-0.14011	-0.39249	0.21258	0.34735	1.22467	0.6238	0.76348	-0.92767	0.92583	0.90878	0.39253	0
-0.48028	0.2005	-1.47515	-2.38943	-5.2911E-4	-0.51665	-0.83928	0.91679	0.55187	0.34693	1.35814	1.1679	0.96337	0.31326	-0.05829	-1.09931	-1.67971	0.32515	-0.17663	0.8533	-0.76086	2
-0.15359	0.8174	2.00137	1.9208	0.61915	2.28901	1.80982	0.41852	0.54586	0.0074	0.3751	-0.77597	-1.53725	-0.95371	-1.79697	-1.14902	-0.45213	-0.80734	0.39966	-0.17321	-1.27236	0
-0.33178	0.58013	0.84814	0.58534	1.91809	1.44015	0.95159	1.44941	1.41162	0.53629	0.44616	-0.13463	-0.15071	-2.1809	-1.38088	-1.59636	-1.26653	-0.48883	-0.41884	0.73307	-0.30953	1
0.78688	-0.91941	1.02491	-0.6512	-1.03134	-0.70407	-0.38288	0.69916	0.59997	0.81053	1.36406	2.39769	0.29129	0.22235	-0.2812	-0.72928	-1.12281	0.07034	-1.51294	1.01976	-1.2523	1
0.69779	-2.24812	-0.10306	-1.28007	-0.08991	-0.05364	-1.46931	-0.72691	-0.53033	-0.2146	0.17967	-0.78258	-0.48978	1.74498	1.31384	0.09913	0.57784	0.32515	0.50823	-0.06224	0.553	2
-1.28216	1.3299	-1.29838	0.45815	-1.31139	-0.4009	-0.81448	0.20662	0.29936	-0.29949	-0.24079	0.72491	1.38721	0.56892	0.29341	1.38042	-0.54195	0.24021	0.49988	-0.95928	-0.60038	2
0.99478	1.86138	1.38687	-0.0082	-0.58446	0.56923	-0.20429	0.6247	1.2072	-0.00566	0.17375	0.2158	-0.78041	-1.65253	-0.24157	-0.66301	-0.65573	0.2119	-1.02018	-1.05175	0.02144	1
1.38087	-1.17566	-1.29838	-0.93384	-0.507	-0.19695	-1.04764	-1.27671	-0.34395	-0.68473	0.42247	-0.47183	0.38817	0.42689	0.37762	0.59066	-0.44015	1.39394	0.55834	-0.95003	-0.73077	2
-1.22276	1.60513	2.14447	1.46151	2.01342	0.80074	1.01608	1.44941	0.30537	0.22287	-0.91589	-1.19913	-0.98627	-1.03325	-0.47438	-1.03856	-0.42219	1.04711	0.41636	0.41865	-0.95142	0
